replayId,winnerPlayerIndex,turns,actions,mapId,isStd,isBoot,mapName,winnerCoName,winnerUserName
4499,1,11,367,106,True,False,Tactical Bombing,Zhaotiantong,FindMyNeotank
4495,1,17,829,106,True,False,Tactical Bombing,Waylon,Adept999
4381,1,11,346,106,True,False,Tactical Bombing,Tasha,Sgt.Chloride
4379,2,13,418,106,True,False,Tactical Bombing,Zhaotiantong,Penny!
4371,1,8,201,106,True,True,Tactical Bombing,Lee,rmac
4360,2,14,497,106,True,True,Tactical Bombing,Tasha,overlordto12
4351,2,10,279,106,True,True,Tactical Bombing,Brenner,Adept999
4332,2,12,380,106,True,True,Tactical Bombing,Mira,Chan ' tcho
4326,2,11,345,106,True,False,Tactical Bombing,Waylon,King Arthur
4245,2,12,376,106,True,True,Tactical Bombing,Tabitha,Plague
4242,2,14,563,106,True,False,Tactical Bombing,Forsythe,Mauwus
4207,1,12,426,106,True,False,Tactical Bombing,Waylon,DM11
4170,1,17,770,106,True,False,Tactical Bombing,Will,DM11
4161,1,16,724,106,True,False,Tactical Bombing,Waylon,JTQWN
4158,1,12,395,106,True,True,Tactical Bombing,Isabella,Fluttyx
4151,2,16,686,106,True,False,Tactical Bombing,Isabella,sarastro
4088,1,8,209,106,True,True,Tactical Bombing,Tabitha,Nuclear Rat
4055,2,10,269,106,True,True,Tactical Bombing,Waylon,twan
4005,1,13,484,106,True,False,Tactical Bombing,Caulder,TheManCalledBen
3998,2,13,469,106,True,False,Tactical Bombing,Lee,DM11
3964,1,18,759,106,True,False,Tactical Bombing,Brenner,Adept999
3963,2,11,350,106,True,False,Tactical Bombing,Caulder,Abreu
3932,1,17,722,106,True,False,Tactical Bombing,Tabitha,Nuclear Rat
3857,2,11,314,106,True,False,Tactical Bombing,Caulder,King Arthur
3833,2,15,531,106,True,False,Tactical Bombing,Brenner,LenWan
3737,2,6,102,106,True,True,Tactical Bombing,Hawk,Whealy
3731,2,12,433,106,True,False,Tactical Bombing,Forsythe,Lionhert2005
3724,1,14,523,106,True,False,Tactical Bombing,Lee,KaelDra27
3668,2,12,420,106,True,False,Tactical Bombing,Brenner,Aidan
3615,2,10,281,106,True,False,Tactical Bombing,Hawk,TMQs
3597,1,11,349,106,True,False,Tactical Bombing,Hawk,TMQs
3552,2,8,180,106,True,True,Tactical Bombing,Isabella,Hurricane_Slash
3507,2,15,512,106,True,False,Tactical Bombing,Forsythe,PhantomFullForce
3492,1,7,153,106,True,True,Tactical Bombing,Forsythe,purifierwarmech
3428,1,19,891,106,True,False,Tactical Bombing,Forsythe,Geko
3421,2,13,466,106,True,False,Tactical Bombing,Forsythe,SparkFox
3372,1,14,531,106,True,False,Tactical Bombing,Mira,Anabella
3309,1,13,488,106,True,False,Tactical Bombing,Penny,Mauwus
3301,1,12,400,106,True,False,Tactical Bombing,Zhaotiantong,Krolan
3300,2,8,171,106,True,True,Tactical Bombing,Zhaotiantong,Krolan
3287,1,8,186,106,True,True,Tactical Bombing,Lin,Saiky27
3196,1,11,383,106,True,False,Tactical Bombing,Penny,不是icy
3059,2,12,392,106,True,False,Tactical Bombing,Isabella,sarastro
3055,1,16,688,106,True,False,Tactical Bombing,Tabitha,不是icy
3039,1,6,121,106,True,True,Tactical Bombing,Zhaotiantong,Maleous
2939,2,17,707,106,True,False,Tactical Bombing,Caulder,Mini Nini
2892,1,16,704,106,True,False,Tactical Bombing,Zhaotiantong,Mini Nini
2878,2,14,549,106,True,False,Tactical Bombing,Brenner,Sir Biggles
2873,2,29,1595,106,True,False,Tactical Bombing,Penny,Plague
2863,1,14,560,106,True,False,Tactical Bombing,Caulder,Mini Nini
2849,1,21,797,106,True,False,Tactical Bombing,Zhaotiantong,Monsters_vs_MyDad
2841,2,15,596,106,True,False,Tactical Bombing,Grat,Maleous
2826,2,15,594,106,True,False,Tactical Bombing,Waylon,Fluhfie
2825,2,7,141,106,True,True,Tactical Bombing,Caulder,Mini Nini
2779,2,14,549,106,True,False,Tactical Bombing,Mira,Mini Nini
2713,1,13,459,106,True,False,Tactical Bombing,Brenner,FUULROD
2645,1,18,739,106,True,False,Tactical Bombing,Penny,Sliicer
2623,2,17,756,106,True,False,Tactical Bombing,Tasha,cjlim2007
2552,2,13,467,106,True,False,Tactical Bombing,Will,FUULROD
2460,2,26,1113,106,True,False,Tactical Bombing,Forsythe,Lordofcold
2426,2,13,415,106,True,True,Tactical Bombing,Penny,Chan ' tcho
2409,2,7,139,106,True,True,Tactical Bombing,Forsythe,Super Vlad
2352,2,16,657,106,True,False,Tactical Bombing,Waylon,wolf_71
2315,1,12,388,106,True,False,Tactical Bombing,Waylon,FUULROD
2310,2,19,881,106,True,False,Tactical Bombing,Will,Plague
2273,1,11,357,106,True,False,Tactical Bombing,Tabitha,Mini Nini
2236,1,16,619,106,True,False,Tactical Bombing,Brenner,Mini Nini
2172,1,13,479,106,True,False,Tactical Bombing,Will,Mini Nini
2163,1,7,151,106,True,True,Tactical Bombing,(No CO),DC29
2159,1,10,336,106,True,False,Tactical Bombing,Caulder,Mini Nini
2156,1,16,546,106,True,False,Tactical Bombing,Hawk,Playmaker 
2047,2,13,459,106,True,False,Tactical Bombing,Hawk,The Philanthropist
5937,2,18,887,158,True,False,Starving Wars,Hawk,Plague
5826,2,19,797,158,True,False,Starving Wars,Isabella,BWAVE
5774,2,20,716,158,True,False,Starving Wars,Tabitha,Nanao
5657,1,18,722,158,True,False,Starving Wars,Lee,Nanao
5651,1,13,504,158,True,False,Starving Wars,Hawk,Chopstix
5632,1,10,341,158,True,True,Starving Wars,Brenner,ePiiC PaNiiC
5624,2,14,564,158,True,False,Starving Wars,Tabitha,Lolom
5614,1,9,255,158,True,True,Starving Wars,Tabitha,chichote
5590,1,19,846,158,True,False,Starving Wars,Will,Mike Zack
5577,1,18,772,158,True,False,Starving Wars,Tabitha,Lolom
5566,2,17,817,158,True,False,Starving Wars,Will,DM11
5563,2,19,854,158,True,False,Starving Wars,Penny,TheManCalledBen
5513,2,11,356,158,True,False,Starving Wars,Tabitha,HoshiNoKoe13
5392,1,26,1056,158,True,False,Starving Wars,Penny,Mike Zack
5382,1,17,668,158,True,False,Starving Wars,Brenner,TheMuffins
5357,2,13,320,158,True,False,Starving Wars,Isabella,GM667_
5332,2,12,427,158,True,False,Starving Wars,Caulder,Mahizzle
5323,2,12,360,158,True,True,Starving Wars,Isabella,Nanao
5281,1,9,287,158,True,False,Starving Wars,Waylon,Tayufa
5266,2,14,535,158,True,False,Starving Wars,Mira,BWAVE
5211,1,19,824,158,True,False,Starving Wars,Brenner,TheMuffins
5191,1,20,1017,158,True,False,Starving Wars,Caulder,PhantomFullForce
5156,2,22,846,158,True,False,Starving Wars,Isabella,Jonathan2357
5101,1,17,709,158,True,False,Starving Wars,Will,Hurricane_Slash
5097,1,18,747,158,True,False,Starving Wars,Isabella,EBSY
5063,1,19,790,158,True,False,Starving Wars,Will,Mike Zack
5037,2,12,400,158,True,False,Starving Wars,Forsythe,Hurricane_Slash
5011,2,14,516,158,True,False,Starving Wars,Brenner,Mahizzle
4923,2,12,412,158,True,False,Starving Wars,Brenner,Lordofcold
4892,1,11,346,158,True,True,Starving Wars,Brenner,Mike Zack
4811,2,14,514,158,True,False,Starving Wars,Tinker,Nanao
4683,1,23,1130,158,True,False,Starving Wars,Gage,Plague
4658,1,23,982,158,True,False,Starving Wars,Tabitha,Hurricane_Slash
4635,2,9,231,158,True,True,Starving Wars,Mira,Zerobillion
4616,2,12,418,158,True,False,Starving Wars,Waylon,sarastro
4589,1,12,454,158,True,False,Starving Wars,Isabella,Hurricane_Slash
4570,2,14,570,158,True,False,Starving Wars,Brenner,Mahizzle
4552,2,18,782,158,True,False,Starving Wars,Isabella,Whealy
4487,1,16,695,158,True,False,Starving Wars,Isabella,TheManCalledBen
4369,2,8,189,158,True,True,Starving Wars,Tabitha,ReZurRekt843
4361,1,6,131,158,True,True,Starving Wars,Waylon,xrumblingcdsx
4352,1,16,682,158,True,False,Starving Wars,Tabitha,FindMyNeotank
4320,1,25,1004,158,True,False,Starving Wars,Tabitha,FindMyNeotank
4318,1,17,740,158,True,True,Starving Wars,(No CO),Tayufa
4295,1,14,582,158,True,False,Starving Wars,Will,King Arthur
4221,2,15,536,158,True,True,Starving Wars,Caulder,Napoleon
4183,1,19,841,158,True,False,Starving Wars,Zhaotiantong,FindMyNeotank
4165,2,28,1379,158,True,False,Starving Wars,Gage,PhantomFullForce
4144,1,22,782,158,True,False,Starving Wars,Isabella,Fluttyx
4091,1,13,510,158,True,False,Starving Wars,Will,King Arthur
4045,1,15,612,158,True,True,Starving Wars,Tinker,overlordto12
4041,2,19,773,158,True,False,Starving Wars,Waylon,King Arthur
4036,1,16,668,158,True,True,Starving Wars,Tabitha,zielinskigr
4029,2,24,969,158,True,False,Starving Wars,Isabella,Hurricane_Slash
4023,2,19,714,158,True,False,Starving Wars,Isabella,Fluttyx
3890,1,11,418,158,True,False,Starving Wars,Brenner,Hurricane_Slash
3815,1,7,156,158,True,True,Starving Wars,Tabitha,tingle
3749,1,13,528,158,True,False,Starving Wars,Penny,King Arthur
3730,1,13,553,158,True,False,Starving Wars,Penny,Mauwus
3715,1,6,151,158,True,True,Starving Wars,Gage,PhantomFullForce
3710,1,9,297,158,True,False,Starving Wars,Zhaotiantong,Deremius
3703,1,22,974,158,True,False,Starving Wars,Caulder,twan
3686,2,14,472,158,True,False,Starving Wars,Tasha,Adept999
3670,2,32,1461,158,True,False,Starving Wars,Hawk,DC290
3639,2,21,893,158,True,True,Starving Wars,Penny,BusterBeachside
3600,2,10,298,158,True,False,Starving Wars,Brenner,Barondoctor
3599,2,18,855,158,True,False,Starving Wars,Tabitha,King Arthur
3588,2,18,801,158,True,False,Starving Wars,Grat,Nuclear Rat
3510,1,23,1052,158,True,False,Starving Wars,Will,Deejus
3484,2,8,177,158,True,True,Starving Wars,Zhaotiantong,woshiwaiguoren
3379,1,13,362,158,True,False,Starving Wars,Tinker,Cheshirecat
3355,1,14,404,158,True,True,Starving Wars,Zhaotiantong,Krolan
3343,1,41,2118,158,True,False,Starving Wars,Zhaotiantong,Zerobillion
3290,1,15,579,158,True,True,Starving Wars,Penny,Deejus
3243,1,14,546,158,True,False,Starving Wars,Brenner,Nuclear Rat
3218,2,36,2041,158,True,False,Starving Wars,Lin,Anabella
3213,1,8,172,158,True,True,Starving Wars,Waylon,Cheshirecat
3207,1,11,419,158,True,False,Starving Wars,Penny,Sliicer
3192,1,25,1201,158,True,False,Starving Wars,Penny,megt0n
3190,1,18,650,158,True,False,Starving Wars,Grat,Nuclear Rat
3168,1,18,608,158,True,False,Starving Wars,Zhaotiantong,Krolan
3110,1,17,588,158,True,False,Starving Wars,Brenner,wolf_71
3092,1,14,509,158,True,False,Starving Wars,Waylon,sarastro
3049,1,12,346,158,True,False,Starving Wars,Tabitha,KaelDra27
2987,2,32,1426,158,True,True,Starving Wars,Waylon,DC290
2956,2,13,501,158,True,False,Starving Wars,Isabella,RayKadoodles
2936,1,19,780,158,True,False,Starving Wars,Isabella,RayKadoodles
2933,1,14,570,158,True,False,Starving Wars,Forsythe,xrumblingcdsx
2916,1,15,507,158,True,False,Starving Wars,Zhaotiantong,Monsters_vs_MyDad
2904,2,16,789,158,True,False,Starving Wars,Will,SonjaTheSuperior11
2902,2,7,154,158,True,True,Starving Wars,Tasha,Chan ' tcho
2886,1,15,522,158,True,False,Starving Wars,Isabella,史莱喵。
2856,2,17,698,158,True,False,Starving Wars,Grat,Rush_FTK
2778,2,7,163,158,True,True,Starving Wars,Zhaotiantong,G47Rush
2759,1,13,534,158,True,False,Starving Wars,Forsythe,Lordofcold
2692,1,16,500,158,True,False,Starving Wars,Forsythe,Monsters_vs_MyDad
2571,1,13,511,158,True,False,Starving Wars,Isabella,CommanderLuciel
5908,1,17,694,68,True,False,Valhalla,Forsythe,TheMuffins
5822,1,19,857,68,True,False,Valhalla,Penny,HoshiNoKoe13
5810,2,13,468,68,True,True,Valhalla,Waylon,Draco
5738,1,17,788,68,True,False,Valhalla,Hawk,Adnavacake
5694,1,16,623,68,True,False,Valhalla,Lin,Abreu
5689,1,20,878,68,True,False,Valhalla,Tabitha,BWAVE
5652,1,20,998,68,True,False,Valhalla,Brenner,PhantomFullForce
5596,1,15,538,68,True,True,Valhalla,Brenner,TheMuffins
5507,2,22,941,68,True,False,Valhalla,Isabella,Mike Zack
5333,2,13,466,68,True,True,Valhalla,Forsythe,TheMuffins
5317,1,17,743,68,True,False,Valhalla,Caulder,Chopstix
5292,1,19,997,68,True,False,Valhalla,Will,Plague
5267,1,17,735,68,True,False,Valhalla,Mira,BWAVE
5259,1,19,904,68,True,False,Valhalla,Penny,ePiiC PaNiiC
5152,1,15,611,68,True,False,Valhalla,Zhaotiantong,JTQWN
5149,1,17,749,68,True,False,Valhalla,Caulder,Nonova
5139,0,26,1217,68,True,False,Valhalla,,
5068,2,24,1015,68,True,False,Valhalla,Will,Mike Zack
5064,2,11,326,68,True,True,Valhalla,Brenner,Private_J
5057,2,10,268,68,True,True,Valhalla,Brenner,Draco
5039,2,15,555,68,True,False,Valhalla,Isabella,Hurricane_Slash
5021,2,15,596,68,True,True,Valhalla,Caulder,Raguna
4997,1,19,832,68,True,False,Valhalla,Brenner,PhantomFullForce
4981,2,15,561,68,True,True,Valhalla,Brenner,Hurricane_Slash
4968,1,16,649,68,True,False,Valhalla,Isabella,Mahizzle
4859,1,12,381,68,True,True,Valhalla,Will,Ndrangheta'
4798,1,22,1037,68,True,False,Valhalla,Isabella,Nanao
4726,1,13,525,68,True,True,Valhalla,Lin,Mauwus
4702,1,6,128,68,True,True,Valhalla,Penny,Sliicer
4693,1,14,594,68,True,False,Valhalla,Isabella,DM11
4663,1,19,848,68,True,True,Valhalla,Forsythe,Curiosity
4654,1,22,1262,68,True,False,Valhalla,Brenner,Mini Nini
4580,2,12,413,68,True,False,Valhalla,Greyfield,xaltt
4575,2,17,789,68,True,False,Valhalla,Tabitha,Operation Mechstorm
4573,1,18,889,68,True,False,Valhalla,Isabella,Geko
4571,1,17,772,68,True,False,Valhalla,Tabitha,Hurricane_Slash
4540,2,29,1546,68,True,False,Valhalla,Will,Raguna
4504,2,25,996,68,True,False,Valhalla,Zhaotiantong,Nanao
4478,2,14,598,68,True,False,Valhalla,Waylon,Mauwus
4464,2,11,371,68,True,True,Valhalla,Zhaotiantong,JTQWN
4421,2,25,1275,68,True,False,Valhalla,Tabitha,Napoleon
4383,2,7,148,68,True,True,Valhalla,Tabitha,NMX2
4373,1,28,1237,68,True,False,Valhalla,Hawk,Deremius
4291,2,42,2689,68,True,False,Valhalla,Will,Whealy
4278,1,28,1384,68,True,True,Valhalla,Forsythe,zielinskigr
4259,1,18,860,68,True,False,Valhalla,Tabitha,Aidan
4241,2,23,1236,68,True,True,Valhalla,Forsythe,FindMyNeotank
4232,2,11,370,68,True,False,Valhalla,Waylon,JTQWN
4182,2,14,532,68,True,False,Valhalla,Forsythe,thermaldyn
4167,1,26,1606,68,True,False,Valhalla,Tasha,Adept999
4149,2,29,1473,68,True,False,Valhalla,Will,Divva
4112,2,8,178,68,True,True,Valhalla,Brenner,Sgt.Chloride
4076,1,20,943,68,True,False,Valhalla,Will,Hurricane_Slash
4020,2,14,491,68,True,True,Valhalla,Penny,Sliicer
3820,1,14,581,68,True,True,Valhalla,Brenner,Deejus
3757,1,8,208,68,True,True,Valhalla,Tabitha,KaelDra27
3729,2,13,409,68,True,True,Valhalla,Tabitha,Deejus
3728,1,9,267,68,True,True,Valhalla,Zhaotiantong,!try!
3727,2,12,419,68,True,False,Valhalla,Hawk,King Arthur
3719,2,13,424,68,True,False,Valhalla,Penny,Zerobillion
3701,2,14,573,68,True,False,Valhalla,Hawk,King Arthur
3649,1,14,490,68,True,False,Valhalla,Will,Divva
3561,1,6,126,68,True,True,Valhalla,Brenner,Nuclear Rat
3506,1,13,482,68,True,False,Valhalla,Will,Adept999
3485,2,8,179,68,True,True,Valhalla,Penny,woshiwaiguoren
3411,2,19,830,68,True,False,Valhalla,Tasha,overlordto12
3405,1,17,796,68,True,False,Valhalla,Brenner,SparkFox
3403,1,16,631,68,True,False,Valhalla,Will,SparkFox
3380,1,14,495,68,True,False,Valhalla,Brenner,xrumblingcdsx
3347,1,17,888,68,True,False,Valhalla,Penny,Gombel
3330,1,19,815,68,True,True,Valhalla,Will,RayKadoodles
3323,1,11,359,68,True,True,Valhalla,Zhaotiantong,fuzzygenie
3303,2,13,364,68,True,False,Valhalla,Penny,zielinskigr
3259,2,21,697,68,True,False,Valhalla,Tabitha,Saiky27
3127,2,21,940,68,True,False,Valhalla,Hawk,Maleous
3060,2,20,948,68,True,True,Valhalla,Caulder,ePiiC PaNiiC
3027,2,11,321,68,True,False,Valhalla,Lin,Akashichi
2994,2,6,111,68,True,True,Valhalla,Will,Bruce818
2917,2,28,1510,68,True,True,Valhalla,Penny,BusterBeachside
2901,1,10,303,68,True,False,Valhalla,Brenner,SonjaTheSuperior11
2893,2,10,254,68,True,False,Valhalla,Lee,Akashichi
2874,2,23,1031,68,True,False,Valhalla,Forsythe,Lordofcold
2838,2,26,1402,68,True,True,Valhalla,Tabitha,不是icy
2805,1,31,1774,68,True,False,Valhalla,Penny,CommanderLuciel
2738,2,33,1963,68,True,False,Valhalla,Lee,Mini Nini
2705,1,29,1428,68,True,False,Valhalla,Zhaotiantong,Maleous
2589,2,17,813,68,True,False,Valhalla,Tabitha,不是icy
2466,1,13,498,68,True,True,Valhalla,Tabitha,CommanderLuciel
2416,2,13,431,68,True,True,Valhalla,Lin,Raisak
2393,1,18,844,68,True,False,Valhalla,Tabitha,不是icy
2384,1,12,423,68,True,True,Valhalla,Brenner,Mini Nini
2379,2,11,334,68,True,True,Valhalla,Caulder,Rush_FTK
2303,2,18,815,68,True,False,Valhalla,Will,SonjaTheSuperior11
2241,2,11,342,68,True,True,Valhalla,Lee,Mini Nini
2240,1,14,538,68,True,True,Valhalla,Forsythe,Super Vlad
2223,2,16,577,68,True,False,Valhalla,Penny,purifierwarmech
2190,1,11,373,68,True,True,Valhalla,Forsythe,Mini Nini
5862,1,16,652,110,True,True,Swamp City,Forsythe,TheMuffins
5842,2,15,565,110,True,False,Swamp City,Hawk,ePiiC PaNiiC
5662,1,16,681,110,True,False,Swamp City,Penny,HoshiNoKoe13
5647,1,21,983,110,True,True,Swamp City,Forsythe,BWAVE
5592,1,11,366,110,True,True,Swamp City,Brenner,Nonova
5580,1,18,763,110,True,False,Swamp City,Brenner,SparkFox
5561,2,18,767,110,True,False,Swamp City,Caulder,Draco
5556,2,15,593,110,True,False,Swamp City,Will,Plague
5548,1,7,168,110,True,True,Swamp City,Lin,GM667_
5418,2,19,852,110,True,False,Swamp City,Forsythe,PhantomFullForce
5413,2,12,325,110,True,False,Swamp City,Tabitha,NocturnalRaven
5279,2,19,852,110,True,False,Swamp City,Brenner,TheManCalledBen
5268,2,7,136,110,True,False,Swamp City,Tabitha,Chopstix
5229,2,20,891,110,True,False,Swamp City,Brenner,CaioSantso
5205,1,13,514,110,True,False,Swamp City,Isabella,Tayufa
5140,2,17,741,110,True,True,Swamp City,Tabitha,JTQWN
5117,2,18,778,110,True,False,Swamp City,Penny,Sliicer
4965,1,11,347,110,True,False,Swamp City,Hawk,Chopstix
4961,1,25,1098,110,True,False,Swamp City,Isabella,ePiiC PaNiiC
4856,2,7,139,110,True,True,Swamp City,Brenner,SparkFox
4758,1,12,399,110,True,False,Swamp City,Lin,Operation Mechstorm
4741,2,13,469,110,True,True,Swamp City,Tinker,Abreu
4720,1,16,632,110,True,False,Swamp City,Tabitha,EBSY
4705,1,15,537,110,True,False,Swamp City,Brenner,LuarSoleil
4675,1,15,605,110,True,True,Swamp City,Penny,Nanao
4652,2,17,708,110,True,False,Swamp City,Brenner,LeLieuTenant
4626,1,13,492,110,True,False,Swamp City,Zhaotiantong,JTQWN
4613,2,8,196,110,True,True,Swamp City,Mira,Raguna
4574,2,13,483,110,True,False,Swamp City,Will,DM11
4524,1,15,618,110,True,False,Swamp City,Tabitha,Penny!
4500,2,16,625,110,True,False,Swamp City,Zhaotiantong,JTQWN
4466,1,14,590,110,True,False,Swamp City,Isabella,Operation Mechstorm
4416,2,24,1278,110,True,False,Swamp City,Penny,Zerobillion
4382,2,7,149,110,True,False,Swamp City,Brenner,Deejus
4374,1,14,548,110,True,True,Swamp City,Will,Geko
4348,2,6,108,110,True,True,Swamp City,Penny,TMQs
4316,1,18,769,110,True,False,Swamp City,Brenner,PhantomFullForce
4312,1,15,601,110,True,False,Swamp City,Mira,Mini Nini
4309,2,21,1056,110,True,False,Swamp City,Isabella,King Arthur
4283,1,11,383,110,True,False,Swamp City,Zhaotiantong,Penny!
4227,2,12,371,110,True,True,Swamp City,Lee,ePiiC PaNiiC
4169,1,18,835,110,True,False,Swamp City,Gage,Mauwus
4009,1,7,172,110,True,True,Swamp City,Caulder,Shmoequey
3986,2,10,289,110,True,True,Swamp City,Forsythe,PhantomFullForce
3974,2,11,344,110,True,False,Swamp City,Tabitha,FindMyNeotank
3959,2,17,768,110,True,False,Swamp City,Hawk,King Arthur
3925,1,10,312,110,True,False,Swamp City,Brenner,Plague
3897,1,6,126,110,True,False,Swamp City,Forsythe,Creed
3873,1,14,500,110,True,False,Swamp City,Greyfield,KaelDra27
3871,1,15,623,110,True,False,Swamp City,Hawk,Deremius
3864,1,17,736,110,True,False,Swamp City,Isabella,Mauwus
3855,2,12,416,110,True,True,Swamp City,Lin,DM11
3834,1,9,270,110,True,True,Swamp City,Penny,Hummus King
3832,2,12,393,110,True,False,Swamp City,Brenner,Spartacous
3776,1,10,310,110,True,False,Swamp City,Isabella,Rush_FTK
3698,1,14,539,110,True,False,Swamp City,Hawk,Wellaran
3643,1,14,575,110,True,False,Swamp City,Isabella,Mauwus
3595,1,16,625,110,True,True,Swamp City,Lin,wolf_71
3573,1,8,219,110,True,True,Swamp City,Tinker,FindMyNeotank
3468,1,19,864,110,True,False,Swamp City,Penny,FindMyNeotank
3464,1,10,335,110,True,False,Swamp City,Penny,Zerobillion
3453,1,15,551,110,True,False,Swamp City,Isabella,RayKadoodles
3426,2,15,485,110,True,False,Swamp City,Tabitha,Zerobillion
3393,1,16,619,110,True,False,Swamp City,Zhaotiantong,Krolan
3387,2,10,278,110,True,False,Swamp City,Penny,FindMyNeotank
3358,1,8,208,110,True,True,Swamp City,Lin,Rush_FTK
3339,1,19,902,110,True,True,Swamp City,Forsythe,Mini Nini
3189,2,7,143,110,True,True,Swamp City,Lin,LotLaPecera
3170,1,12,435,110,True,False,Swamp City,Brenner,Nuclear Rat
3154,1,23,1147,110,True,False,Swamp City,Zhaotiantong,Mini Nini
3130,2,9,237,110,True,True,Swamp City,Isabella,Fluhfie
3041,1,13,527,110,True,False,Swamp City,Hawk,Maleous
3025,1,14,555,110,True,False,Swamp City,Hawk,Rush_FTK
2924,2,16,685,110,True,False,Swamp City,Will,Maleous
2899,2,8,194,110,True,False,Swamp City,Tabitha,Rush_FTK
2852,2,20,923,110,True,False,Swamp City,Isabella,Fluhfie
2801,1,11,373,110,True,False,Swamp City,Zhaotiantong,Monsters_vs_MyDad
2712,2,12,423,110,True,True,Swamp City,Forsythe,Maleous
2709,2,11,359,110,True,True,Swamp City,Isabella,Fluhfie
2523,2,9,266,110,True,False,Swamp City,Brenner,Rush_FTK
5794,2,15,479,163,True,False,Great Bridge,Lee,Lolom
5654,2,13,402,163,True,False,Great Bridge,Isabella,HoshiNoKoe13
5637,2,20,875,163,True,False,Great Bridge,Tabitha,BWAVE
5601,2,23,1049,163,True,False,Great Bridge,Hawk,Chopstix
5543,1,20,807,163,True,False,Great Bridge,Hawk,HoshiNoKoe13
5535,2,6,88,163,True,True,Great Bridge,Caulder,Heroes
5474,2,10,263,163,True,True,Great Bridge,Brenner,Barondoctor
5465,2,10,259,163,True,True,Great Bridge,Penny,DC290
5444,2,15,578,163,True,False,Great Bridge,Caulder,Lordofcold
5438,2,8,173,163,True,True,Great Bridge,Brenner,Jonsey
5425,2,20,1085,163,True,False,Great Bridge,Forsythe,Operation Mechstorm
5355,1,32,1661,163,True,False,Great Bridge,Waylon,Draco
5321,2,14,515,163,True,False,Great Bridge,Waylon,TMQs
5280,1,18,782,163,True,False,Great Bridge,Isabella,Jonathan2357
5260,2,16,657,163,True,False,Great Bridge,Waylon,Ndrangheta'
5227,2,19,875,163,True,True,Great Bridge,Hawk,Adnavacake
5220,1,10,300,163,True,True,Great Bridge,Tinker,Chan ' tcho
5207,1,20,869,163,True,False,Great Bridge,Greyfield,Chopstix
5100,1,26,1360,163,True,False,Great Bridge,Penny,Mahizzle
5056,2,18,778,163,True,False,Great Bridge,Forsythe,ePiiC PaNiiC
5013,1,16,671,163,True,False,Great Bridge,Brenner,Mahizzle
4982,1,21,912,163,True,False,Great Bridge,Isabella,Nanao
4963,2,13,501,163,True,False,Great Bridge,Brenner,Nonova
4958,2,8,169,163,True,True,Great Bridge,Zhaotiantong,JTQWN
4912,2,9,218,163,True,True,Great Bridge,Caulder,ePiiC PaNiiC
4896,1,16,653,163,True,False,Great Bridge,Hawk,Chopstix
4860,1,28,1353,163,True,True,Great Bridge,Penny,Pistolaceo
4845,1,33,1852,163,True,False,Great Bridge,Gage,Raguna
4747,2,13,436,163,True,False,Great Bridge,Caulder,PhantomFullForce
4716,2,18,725,163,True,False,Great Bridge,Greyfield,sarastro
4698,1,14,549,163,True,False,Great Bridge,Hawk,Operation Mechstorm
4647,2,12,386,163,True,True,Great Bridge,Caulder,Deremius
4596,1,12,427,163,True,True,Great Bridge,Brenner,DM11
4583,2,15,581,163,True,False,Great Bridge,Greyfield,xaltt
4555,1,23,1110,163,True,False,Great Bridge,Penny,xaltt
4485,2,22,1184,163,True,False,Great Bridge,Greyfield,Plague
4484,1,26,1407,163,True,False,Great Bridge,Brenner,Whealy
4473,2,25,1057,163,True,False,Great Bridge,Zhaotiantong,JTQWN
4472,1,23,1065,163,True,False,Great Bridge,Penny,FindMyNeotank
4438,1,18,706,163,True,False,Great Bridge,Forsythe,JTQWN
4433,1,19,869,163,True,False,Great Bridge,Penny,Nanao
4358,2,19,857,163,True,True,Great Bridge,Brenner,PhantomFullForce
4345,2,16,617,163,True,False,Great Bridge,Will,DM11
4336,2,15,589,163,True,False,Great Bridge,Waylon,Frodoor
4323,2,11,318,163,True,False,Great Bridge,Caulder,zielinskigr
4193,1,17,877,163,True,False,Great Bridge,Brenner,DM11
4159,2,13,471,163,True,True,Great Bridge,Waylon,Mauwus
4150,2,9,212,163,True,True,Great Bridge,Brenner,GM667_
4113,1,16,716,163,True,False,Great Bridge,Waylon,bigou
4108,1,21,959,163,True,False,Great Bridge,Gage,Spartacous
4038,2,18,870,163,True,False,Great Bridge,Greyfield,Mauwus
4022,2,11,311,163,True,False,Great Bridge,Waylon,Sgt.Chloride
3906,1,22,896,163,True,False,Great Bridge,Gage,Raguna
3849,2,22,864,163,True,False,Great Bridge,Greyfield,twan
3831,2,6,101,163,True,True,Great Bridge,Hawk,Operation Mechstorm
3817,2,12,379,163,True,False,Great Bridge,Zhaotiantong,Zerobillion
3743,1,18,818,163,True,True,Great Bridge,Isabella,DM11
3732,2,10,264,163,True,False,Great Bridge,Hawk,Wellaran
3667,2,15,514,163,True,False,Great Bridge,Lee,Saiky27
3638,1,13,477,163,True,False,Great Bridge,Brenner,Adept999
3604,2,11,321,163,True,False,Great Bridge,Waylon,Frodoor
3544,2,22,838,163,True,True,Great Bridge,Grat,fuzzygenie
3424,1,10,289,163,True,False,Great Bridge,Zhaotiantong,Geko
3420,0,6,72,163,True,False,Great Bridge,,
3390,2,15,523,163,True,False,Great Bridge,Greyfield,Adept999
